balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year
57970,57970,18224,1902301010,0,0,UA,우크라이나,라면,2024.09
19812868,19816262,3816205,1902301010,3394,218,US,미국,라면,2024.09
219891,225831,48019,1902301010,5940,3240,UZ,우즈베키스탄,라면,2024.09
1510637,1791840,483795,1902301010,281203,27547,VN,베트남,라면,2024.09
29935,29935,6070,1902301010,0,0,VU,바누아투,라면,2024.09
17760,17760,3818,1902301010,0,0,WS,사모아,라면,2024.09
208859,208859,46601,1902301010,0,0,ZA,남아프리카공화국,라면,2024.09
2543211,2543211,568618,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.10
544,544,107,1902301010,0,0,AL,알바니아,라면,2024.10
15564,15564,3571,1902301010,0,0,AR,아르헨티나,라면,2024.10
81477,81477,14576,1902301010,0,0,AS,아메리칸 사모아,라면,2024.10
47032,47032,12573,1902301010,0,0,AT,오스트리아,라면,2024.10
3438470,3438627,902129,1902301010,157,13,AU,호주,라면,2024.10
21235,36264,8080,1902301010,15029,4680,BD,방글라데시,라면,2024.10
66338,66338,10293,1902301010,0,0,BE,벨기에,라면,2024.10
80629,80629,19800,1902301010,0,0,BG,불가리아,라면,2024.10
40489,40489,8376,1902301010,0,0,BH,바레인,라면,2024.10
78500,78500,18169,1902301010,0,0,BN,브루나이,라면,2024.10
154670,154670,28221,1902301010,0,0,BR,브라질,라면,2024.10
387655,387655,81348,1902301010,0,0,BT,부탄,라면,2024.10
2697662,2697796,654457,1902301010,134,10,CA,캐나다,라면,2024.10
321035,321035,69414,1902301010,0,0,CH,스위스,라면,2024.10
16029,16029,3498,1902301010,0,0,CI,코트디봐르,라면,2024.10
145527,145527,34092,1902301010,0,0,CL,칠레,라면,2024.10
25459679,26013337,7782862,1902301010,553658,157191,CN,중국,라면,2024.10
42217,42217,10468,1902301010,0,0,CO,콜롬비아,라면,2024.10
3423787,3423792,754833,1902301010,5,4,DE,독일,라면,2024.10
75074,75074,13869,1902301010,0,0,DO,도미니카 공화국,라면,2024.10
34653,34653,7355,1902301010,0,0,EC,에쿠아도르,라면,2024.10
77491,77491,18464,1902301010,0,0,EG,이집트,라면,2024.10
111670,111670,25764,1902301010,0,0,ES,스페인,라면,2024.10
34748,34748,8097,1902301010,0,0,FJ,피지,라면,2024.10
123236,123236,21791,1902301010,0,0,FM,마이크로네시아,라면,2024.10
139885,139885,29825,1902301010,0,0,FR,프랑스,라면,2024.10
4623925,4624397,933207,1902301010,472,13,GB,영국,라면,2024.10
255,255,205,1902301010,0,0,GH,가나,라면,2024.10
142523,142523,27226,1902301010,0,0,GT,과테말라,라면,2024.10
264228,264228,46196,1902301010,0,0,GU,괌,라면,2024.10
164930,164930,35756,1902301010,0,0,GY,가이아나,라면,2024.10
1607781,1607971,434457,1902301010,190,12,HK,홍콩,라면,2024.10
24501,24501,7240,1902301010,0,0,HU,헝가리,라면,2024.10
854626,1000979,245799,1902301010,146353,57762,ID,인도네시아,라면,2024.10
194672,194672,36532,1902301010,0,0,IE,아일랜드,라면,2024.10
155552,155552,36443,1902301010,0,0,IL,이스라엘,라면,2024.10
1314720,1329750,322466,1902301010,15030,5636,IN,인도,라면,2024.10
61452,61452,10062,1902301010,0,0,IQ,이라크,라면,2024.10
290565,290565,60159,1902301010,0,0,IT,이탈리아,라면,2024.10
55208,55208,10636,1902301010,0,0,JM,자마이카,라면,2024.10
113291,113291,22818,1902301010,0,0,JO,요르단,라면,2024.10
5241703,5913724,1851203,1902301010,672021,52079,JP,일본,라면,2024.10
40947,40947,8362,1902301010,0,0,KE,케냐,라면,2024.10
405561,405561,106485,1902301010,0,0,KG,키르기스스탄,라면,2024.10
334687,335189,82281,1902301010,502,19,KH,캄보디아,라면,2024.10
44204,44204,13267,1902301010,0,0,KI,키리바티,라면,2024.10
274267,274267,58305,1902301010,0,0,KW,쿠웨이트,라면,2024.10
1638208,1638208,379768,1902301010,0,0,KZ,카자흐스탄,라면,2024.10
533062,533062,131322,1902301010,0,0,LA,라오스,라면,2024.10
73383,73383,15663,1902301010,0,0,LB,레바논,라면,2024.10
135229,135229,30997,1902301010,0,0,LK,스리랑카,라면,2024.10
44108,44108,9268,1902301010,0,0,LV,라트비아,라면,2024.10
220456,220456,42839,1902301010,0,0,MA,모로코,라면,2024.10
230,230,50,1902301010,0,0,MG,마다카스카르,라면,2024.10
48860,48860,6432,1902301010,0,0,MH,마샬군도,라면,2024.10
39949,72684,27394,1902301010,32735,7499,MM,미얀마,라면,2024.10
1047246,1047256,246464,1902301010,10,1,MN,몽골,라면,2024.10
9717,9717,2484,1902301010,0,0,MO,마카오,라면,2024.10
75423,75423,12060,1902301010,0,0,MP,북마리아나 군도,라면,2024.10
89782,89782,21080,1902301010,0,0,MU,모리셔스,라면,2024.10
43939,43939,10952,1902301010,0,0,MV,몰디브,라면,2024.10
2967588,2967588,713744,1902301010,0,0,MX,멕시코,라면,2024.10
3668014,3668859,829201,1902301010,845,51,MY,말레이시아,라면,2024.10
1427,1427,100,1902301010,0,0,NG,나이지리아,라면,2024.10
6975,6975,1302,1902301010,0,0,NI,니카라과,라면,2024.10
7171581,7171581,1614524,1902301010,0,0,NL,네덜란드,라면,2024.10
30883,30883,5295,1902301010,0,0,NO,노르웨이,라면,2024.10
277974,277977,65975,1902301010,3,1,NP,네팔,라면,2024.10
7223,7223,1890,1902301010,0,0,NR,나우루,라면,2024.10
920699,920786,238675,1902301010,87,6,NZ,뉴질랜드,라면,2024.10
3494,3494,661,1902301010,0,0,PA,파나마,라면,2024.10
167166,167166,44981,1902301010,0,0,PE,페루,라면,2024.10
7523,7523,1579,1902301010,0,0,PF,불령 폴리네시아,라면,2024.10
5319587,5319587,1320091,1902301010,0,0,PH,필리핀,라면,2024.10
84312,84312,19486,1902301010,0,0,PK,파키스탄,라면,2024.10
129381,129381,24592,1902301010,0,0,PL,폴란드,라면,2024.10
10,10,0,1902301010,0,0,PR,푸에르토리코,라면,2024.10
12507,12507,2116,1902301010,0,0,PW,팔라우,라면,2024.10
19548,19548,5814,1902301010,0,0,PY,파라과이,라면,2024.10
121114,121114,23785,1902301010,0,0,QA,카타르,라면,2024.10
3339329,3339329,729345,1902301010,0,0,RU,러시아 연방,라면,2024.10
2287325,2287325,495467,1902301010,0,0,SA,사우디아라비아,라면,2024.10
861552,861552,328539,1902301010,0,0,SE,스웨덴,라면,2024.10
807675,807732,194092,1902301010,57,8,SG,싱가포르,라면,2024.10
2909107,3148997,717769,1902301010,239890,31725,TH,태국,라면,2024.10
1,1,0,1902301010,0,0,TR,튀르키예,라면,2024.10
298260,298260,73153,1902301010,0,0,TT,트리니다드 토바고,라면,2024.10
2485388,2554753,721341,1902301010,69365,10020,TW,대만,라면,2024.10
55895,55895,16058,1902301010,0,0,UA,우크라이나,라면,2024.10
18535289,18538131,3554562,1902301010,2842,164,US,미국,라면,2024.10
407034,407034,94278,1902301010,0,0,UZ,우즈베키스탄,라면,2024.10
1527061,1885772,510824,1902301010,358711,38103,VN,베트남,라면,2024.10
21117,21117,4620,1902301010,0,0,VU,바누아투,라면,2024.10
143148,143148,29372,1902301010,0,0,WS,사모아,라면,2024.10
390196,390196,75527,1902301010,0,0,ZA,남아프리카공화국,라면,2024.10
1810984,1810984,430983,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.11
77951,77951,17435,1902301010,0,0,AR,아르헨티나,라면,2024.11
189290,189290,37707,1902301010,0,0,AS,아메리칸 사모아,라면,2024.11
74087,74087,19986,1902301010,0,0,AT,오스트리아,라면,2024.11
3150190,3150424,845185,1902301010,234,10,AU,호주,라면,2024.11
30869,30869,5852,1902301010,0,0,AZ,아제르바이잔,라면,2024.11
293112,293112,67217,1902301010,0,0,BD,방글라데시,라면,2024.11
122135,122135,24975,1902301010,0,0,BH,바레인,라면,2024.11
200830,200830,29086,1902301010,0,0,BN,브루나이,라면,2024.11
-3,0,0,1902301010,3,0,BO,볼리비아,라면,2024.11
187272,187272,42732,1902301010,0,0,BR,브라질,라면,2024.11
230278,230278,56053,1902301010,0,0,BT,부탄,라면,2024.11
2702638,2702716,636395,1902301010,78,6,CA,캐나다,라면,2024.11
298315,298315,68074,1902301010,0,0,CH,스위스,라면,2024.11
137681,137681,27305,1902301010,0,0,CL,칠레,라면,2024.11
27247816,27745922,8605635,1902301010,498106,149251,CN,중국,라면,2024.11
70099,70099,17376,1902301010,0,0,CO,콜롬비아,라면,2024.11
47011,47011,8951,1902301010,0,0,CR,코스타리카,라면,2024.11
35782,35782,7131,1902301010,0,0,CY,사이프러스,라면,2024.11
7,7,0,1902301010,0,0,CZ,체코공화국,라면,2024.11
3577328,3577328,795426,1902301010,0,0,DE,독일,라면,2024.11
48033,48033,11184,1902301010,0,0,DK,덴마크,라면,2024.11
114689,114689,24218,1902301010,0,0,DO,도미니카 공화국,라면,2024.11
14921,14921,3629,1902301010,0,0,EC,에쿠아도르,라면,2024.11
44,44,12,1902301010,0,0,EG,이집트,라면,2024.11
58614,58617,14057,1902301010,3,3,ES,스페인,라면,2024.11
13249,13249,2846,1902301010,0,0,FJ,피지,라면,2024.11
181436,181436,29373,1902301010,0,0,FM,마이크로네시아,라면,2024.11
191629,191629,36187,1902301010,0,0,FR,프랑스,라면,2024.11
3440876,3440876,681476,1902301010,0,0,GB,영국,라면,2024.11
26804,26804,7695,1902301010,0,0,GE,조지아,라면,2024.11
130,130,500,1902301010,0,0,GN,기니,라면,2024.11
65589,65589,8932,1902301010,0,0,GT,과테말라,라면,2024.11
253291,253291,43191,1902301010,0,0,GU,괌,라면,2024.11
45496,45496,11336,1902301010,0,0,GY,가이아나,라면,2024.11
1856560,1856734,518119,1902301010,174,3,HK,홍콩,라면,2024.11
35040,35040,6956,1902301010,0,0,HN,온두라스,라면,2024.11
3,3,1,1902301010,0,0,HU,헝가리,라면,2024.11
376858,432513,115305,1902301010,55655,24141,ID,인도네시아,라면,2024.11
170722,170722,30014,1902301010,0,0,IE,아일랜드,라면,2024.11
182279,182279,33201,1902301010,0,0,IL,이스라엘,라면,2024.11
828512,843043,206027,1902301010,14531,5661,IN,인도,라면,2024.11
168639,168639,36634,1902301010,0,0,IT,이탈리아,라면,2024.11
124947,124947,25356,1902301010,0,0,JO,요르단,라면,2024.11
6114188,6801060,2492003,1902301010,686872,51339,JP,일본,라면,2024.11
17540,17540,3670,1902301010,0,0,KE,케냐,라면,2024.11
360552,360552,82104,1902301010,0,0,KG,키르기스스탄,라면,2024.11
186782,187158,47043,1902301010,376,14,KH,캄보디아,라면,2024.11
176156,176156,54027,1902301010,0,0,KI,키리바티,라면,2024.11
228700,228700,44532,1902301010,0,0,KW,쿠웨이트,라면,2024.11
1529376,1529376,351249,1902301010,0,0,KZ,카자흐스탄,라면,2024.11
206627,206627,46789,1902301010,0,0,LA,라오스,라면,2024.11
28668,28668,4017,1902301010,0,0,LB,레바논,라면,2024.11
25588,25588,5158,1902301010,0,0,LK,스리랑카,라면,2024.11
2,2,1,1902301010,0,0,LT,리투아니아,라면,2024.11
84908,84908,18008,1902301010,0,0,LV,라트비아,라면,2024.11
187549,187549,51628,1902301010,0,0,MA,모로코,라면,2024.11
54011,54011,8730,1902301010,0,0,MH,마샬군도,라면,2024.11
60745,60772,18977,1902301010,27,17,MM,미얀마,라면,2024.11
775964,775964,187138,1902301010,0,0,MN,몽골,라면,2024.11
5156,5156,994,1902301010,0,0,MO,마카오,라면,2024.11
79478,79478,13478,1902301010,0,0,MP,북마리아나 군도,라면,2024.11
93090,93090,21295,1902301010,0,0,MU,모리셔스,라면,2024.11
3090997,3090997,720929,1902301010,0,0,MX,멕시코,라면,2024.11
4257116,4258527,954994,1902301010,1411,250,MY,말레이시아,라면,2024.11
7248226,7248226,1622095,1902301010,0,0,NL,네덜란드,라면,2024.11
86323,86323,18736,1902301010,0,0,NO,노르웨이,라면,2024.11
119029,119029,27642,1902301010,0,0,NP,네팔,라면,2024.11
677517,677529,179926,1902301010,12,1,NZ,뉴질랜드,라면,2024.11
97843,97843,26293,1902301010,0,0,PE,페루,라면,2024.11
23776,23776,4992,1902301010,0,0,PG,파푸아 뉴기니,라면,2024.11
5763184,5763184,1500702,1902301010,0,0,PH,필리핀,라면,2024.11
120862,120862,28870,1902301010,0,0,PK,파키스탄,라면,2024.11
258132,258132,55739,1902301010,0,0,PL,폴란드,라면,2024.11
11783,11783,2196,1902301010,0,0,PW,팔라우,라면,2024.11
771,771,111,1902301010,0,0,PY,파라과이,라면,2024.11
129914,129914,23845,1902301010,0,0,QA,카타르,라면,2024.11
46536,46536,11000,1902301010,0,0,RE,불령 리유니온 코모도 제도,라면,2024.11
3275434,3275434,733999,1902301010,0,0,RU,러시아 연방,라면,2024.11
681851,681851,161964,1902301010,0,0,SA,사우디아라비아,라면,2024.11
12046,12046,2257,1902301010,0,0,SB,솔로몬 군도,라면,2024.11
734067,734067,307813,1902301010,0,0,SE,스웨덴,라면,2024.11
1166777,1166777,250182,1902301010,0,0,SG,싱가포르,라면,2024.11
7330,7330,1474,1902301010,0,0,SR,수리남,라면,2024.11
3976710,4206848,962034,1902301010,230138,32087,TH,태국,라면,2024.11
17964,17964,4052,1902301010,0,0,TN,튀니지,라면,2024.11
10225,10225,1619,1902301010,0,0,TO,통가,라면,2024.11
277358,277358,64660,1902301010,0,0,TT,트리니다드 토바고,라면,2024.11
3631022,3631332,1061235,1902301010,310,19,TW,대만,라면,2024.11
88142,88142,17220,1902301010,0,0,UA,우크라이나,라면,2024.11
18814156,18816875,3681234,1902301010,2719,191,US,미국,라면,2024.11
533571,552630,130403,1902301010,19059,10368,UZ,우즈베키스탄,라면,2024.11
1067739,1455417,395153,1902301010,387678,51526,VN,베트남,라면,2024.11
115051,115051,21881,1902301010,0,0,WS,사모아,라면,2024.11
414365,414365,92155,1902301010,0,0,ZA,남아프리카공화국,라면,2024.11
1175051,1175065,297355,1902301010,14,1,AE,아랍에미리트 연합,라면,2024.12
327159,327159,74169,1902301010,0,0,AR,아르헨티나,라면,2024.12
97073,97073,16185,1902301010,0,0,AS,아메리칸 사모아,라면,2024.12
2253250,2253567,565086,1902301010,317,18,AU,호주,라면,2024.12
147429,147429,35038,1902301010,0,0,BD,방글라데시,라면,2024.12
302048,302048,63981,1902301010,0,0,BH,바레인,라면,2024.12
87845,87845,14068,1902301010,0,0,BN,브루나이,라면,2024.12
46021,46021,10852,1902301010,0,0,BO,볼리비아,라면,2024.12
29499,29499,6991,1902301010,0,0,BR,브라질,라면,2024.12
89912,89912,22960,1902301010,0,0,BT,부탄,라면,2024.12
619,619,21,1902301010,0,0,BY,벨라루스,라면,2024.12
1379457,1379513,347861,1902301010,56,3,CA,캐나다,라면,2024.12
276707,276707,63276,1902301010,0,0,CH,스위스,라면,2024.12
117214,117214,26134,1902301010,0,0,CL,칠레,라면,2024.12
25605361,25967283,7831204,1902301010,361922,91263,CN,중국,라면,2024.12
100453,100453,20372,1902301010,0,0,CO,콜롬비아,라면,2024.12
9203,9203,1349,1902301010,0,0,CR,코스타리카,라면,2024.12
95005,95059,20963,1902301010,54,7,CZ,체코공화국,라면,2024.12
3326125,3326198,718149,1902301010,73,3,DE,독일,라면,2024.12
46335,46335,11020,1902301010,0,0,DJ,지부티,라면,2024.12
0,0,0,1902301010,0,0,DK,덴마크,라면,2024.12
67639,67639,14932,1902301010,0,0,DO,도미니카 공화국,라면,2024.12
26655,26655,6814,1902301010,0,0,EC,에쿠아도르,라면,2024.12
59069,59069,13545,1902301010,0,0,ES,스페인,라면,2024.12
4,4,0,1902301010,0,0,FI,핀란드,라면,2024.12
26138,26138,5502,1902301010,0,0,FJ,피지,라면,2024.12
25624,25624,4017,1902301010,0,0,FM,마이크로네시아,라면,2024.12
220045,220256,49271,1902301010,211,2,FR,프랑스,라면,2024.12
2862679,2862761,582621,1902301010,82,4,GB,영국,라면,2024.12
30807,30807,7740,1902301010,0,0,GE,조지아,라면,2024.12
27114,27114,6608,1902301010,0,0,GH,가나,라면,2024.12
72,72,20,1902301010,0,0,GN,기니,라면,2024.12
74273,74273,13635,1902301010,0,0,GT,과테말라,라면,2024.12
277610,277610,50150,1902301010,0,0,GU,괌,라면,2024.12
47385,47385,10140,1902301010,0,0,GY,가이아나,라면,2024.12
1431389,1431752,396473,1902301010,363,16,HK,홍콩,라면,2024.12
773039,910632,228321,1902301010,137593,63502,ID,인도네시아,라면,2024.12
27742,27742,3780,1902301010,0,0,IE,아일랜드,라면,2024.12
156029,156029,29288,1902301010,0,0,IL,이스라엘,라면,2024.12
936608,936608,228443,1902301010,0,0,IN,인도,라면,2024.12
133852,133852,24655,1902301010,0,0,IQ,이라크,라면,2024.12
206728,206728,42883,1902301010,0,0,IT,이탈리아,라면,2024.12
55269,55269,10591,1902301010,0,0,JM,자마이카,라면,2024.12
149678,149678,29933,1902301010,0,0,JO,요르단,라면,2024.12
3319776,3989534,1353585,1902301010,669758,42811,JP,일본,라면,2024.12
9394,9394,1304,1902301010,0,0,KE,케냐,라면,2024.12
407762,407762,101736,1902301010,0,0,KG,키르기스스탄,라면,2024.12
219144,219602,52347,1902301010,458,17,KH,캄보디아,라면,2024.12
247673,247673,70128,1902301010,0,0,KI,키리바티,라면,2024.12
559567,559567,113888,1902301010,0,0,KW,쿠웨이트,라면,2024.12
2012432,2012432,485052,1902301010,0,0,KZ,카자흐스탄,라면,2024.12
274550,274550,66397,1902301010,0,0,LA,라오스,라면,2024.12
96258,96258,22125,1902301010,0,0,LB,레바논,라면,2024.12
40787,40787,8881,1902301010,0,0,LK,스리랑카,라면,2024.12
41004,41004,9895,1902301010,0,0,LV,라트비아,라면,2024.12
102998,102998,21089,1902301010,0,0,LY,리비아,라면,2024.12
300,300,50,1902301010,0,0,MG,마다카스카르,라면,2024.12
34803,34803,4937,1902301010,0,0,MH,마샬군도,라면,2024.12
15309,15395,4802,1902301010,86,43,MM,미얀마,라면,2024.12
578959,578959,136856,1902301010,0,0,MN,몽골,라면,2024.12
12986,12986,2719,1902301010,0,0,MO,마카오,라면,2024.12
109022,109022,18394,1902301010,0,0,MP,북마리아나 군도,라면,2024.12
85866,85866,20907,1902301010,0,0,MU,모리셔스,라면,2024.12
239322,239322,53714,1902301010,0,0,MV,몰디브,라면,2024.12
1949944,1949944,460581,1902301010,0,0,MX,멕시코,라면,2024.12
4207888,4208087,990481,1902301010,199,28,MY,말레이시아,라면,2024.12
234829,234829,40883,1902301010,0,0,NG,나이지리아,라면,2024.12
7070883,7070883,1634648,1902301010,0,0,NL,네덜란드,라면,2024.12
17466,17466,2543,1902301010,0,0,NO,노르웨이,라면,2024.12
176713,176713,43884,1902301010,0,0,NP,네팔,라면,2024.12
243654,243705,58744,1902301010,51,3,NZ,뉴질랜드,라면,2024.12
207586,207586,42476,1902301010,0,0,OM,오만,라면,2024.12
4724,4724,1174,1902301010,0,0,PA,파나마,라면,2024.12
142339,142339,45804,1902301010,0,0,PE,페루,라면,2024.12
4559874,4559874,1214057,1902301010,0,0,PH,필리핀,라면,2024.12
239431,239431,55740,1902301010,0,0,PK,파키스탄,라면,2024.12
276450,276450,58806,1902301010,0,0,PL,폴란드,라면,2024.12
10890,10890,2640,1902301010,0,0,PT,포루투갈,라면,2024.12
7,7,1,1902301010,0,0,QA,카타르,라면,2024.12
13098,13098,3726,1902301010,0,0,RO,루마니아,라면,2024.12
2862400,2862400,728141,1902301010,0,0,RU,러시아 연방,라면,2024.12
990771,990771,223599,1902301010,0,0,SA,사우디아라비아,라면,2024.12
918386,918386,394673,1902301010,0,0,SE,스웨덴,라면,2024.12
842678,843178,204035,1902301010,500,105,SG,싱가포르,라면,2024.12
10208,10208,1595,1902301010,0,0,SI,슬로베니아,라면,2024.12
6377,6377,1600,1902301010,0,0,SN,세네갈,라면,2024.12
4491256,4683417,1069167,1902301010,192161,27248,TH,태국,라면,2024.12
66,66,60,1902301010,0,0,TM,투르크멘,라면,2024.12
17524,17524,4096,1902301010,0,0,TN,튀니지,라면,2024.12
178218,178218,40860,1902301010,0,0,TT,트리니다드 토바고,라면,2024.12
27593,27593,6789,1902301010,0,0,TV,투발루,라면,2024.12
4372540,4407166,1188604,1902301010,34626,5021,TW,대만,라면,2024.12
44991,44991,10322,1902301010,0,0,UA,우크라이나,라면,2024.12
20261570,20264353,3937068,1902301010,2783,183,US,미국,라면,2024.12
